  4     120                56700                TTRIA4.DAT
  1       1                  290     5.11463844797178e-003
  1       2                  160     2.82186948853616e-003
  1       3                  160     2.82186948853616e-003
  1       4                  -80    -1.41093474426808e-003
  1       5                  160     2.82186948853616e-003
  1       6                  -80    -1.41093474426808e-003
  1       7                    0     0.00000000000000e+000
  1       8                 -160    -2.82186948853616e-003
  1       9                 -160    -2.82186948853616e-003
  1      10                    0     0.00000000000000e+000
  1      11                  -27    -4.76190476190476e-004
  1      12                 -112    -1.97530864197531e-003
  1      13                  -12    -2.11640211640212e-004
  1      14                 -112    -1.97530864197531e-003
  1      15                  -27    -4.76190476190476e-004
  2       2                 2560     4.51499118165785e-002
  2       3                 1280     2.25749559082892e-002
  2       4                -1280    -2.25749559082892e-002
  2       5                 1280     2.25749559082892e-002
  2       6                 -960    -1.69312169312169e-002
  2       7                  768     1.35449735449735e-002
  2       8                  256     4.51499118165785e-003
  2       9                 -256    -4.51499118165785e-003
  2      10                  512     9.02998236331570e-003
  2      11                    0     0.00000000000000e+000
  2      12                  512     9.02998236331570e-003
  2      13                   64     1.12874779541446e-003
  2      14                  256     4.51499118165785e-003
  2      15                 -112    -1.97530864197531e-003
  3       3                 2560     4.51499118165785e-002
  3       4                 -960    -1.69312169312169e-002
  3       5                 1280     2.25749559082892e-002
  3       6                -1280    -2.25749559082892e-002
  3       7                  512     9.02998236331570e-003
  3       8                 -256    -4.51499118165785e-003
  3       9                  256     4.51499118165785e-003
  3      10                  768     1.35449735449735e-002
  3      11                 -112    -1.97530864197531e-003
  3      12                  256     4.51499118165785e-003
  3      13                   64     1.12874779541446e-003
  3      14                  512     9.02998236331570e-003
  3      15                    0     0.00000000000000e+000
  4       4                 3168     5.58730158730159e-002
  4       5                  384     6.77248677248677e-003
  4       6                   48     8.46560846560847e-004
  4       7                -1280    -2.25749559082892e-002
  4       8                  384     6.77248677248677e-003
  4       9                 -768    -1.35449735449735e-002
  4      10                   64     1.12874779541446e-003
  4      11                  -80    -1.41093474426808e-003
  4      12                 -960    -1.69312169312169e-002
  4      13                   48     8.46560846560847e-004
  4      14                   64     1.12874779541446e-003
  4      15                  -12    -2.11640211640212e-004
  5       5                10752     1.89629629629630e-001
  5       6                  384     6.77248677248677e-003
  5       7                  256     4.51499118165785e-003
  5       8                -1536    -2.70899470899471e-002
  5       9                -1536    -2.70899470899471e-002
  5      10                  256     4.51499118165785e-003
  5      11                 -160    -2.82186948853616e-003
  5      12                 -256    -4.51499118165785e-003
  5      13                 -768    -1.35449735449735e-002
  5      14                 -256    -4.51499118165785e-003
  5      15                 -160    -2.82186948853616e-003
  6       6                 3168     5.58730158730159e-002
  6       7                   64     1.12874779541446e-003
  6       8                 -768    -1.35449735449735e-002
  6       9                  384     6.77248677248677e-003
  6      10                -1280    -2.25749559082892e-002
  6      11                  -12    -2.11640211640212e-004
  6      12                   64     1.12874779541446e-003
  6      13                   48     8.46560846560847e-004
  6      14                 -960    -1.69312169312169e-002
  6      15                  -80    -1.41093474426808e-003
  7       7                 2560     4.51499118165785e-002
  7       8                 1280     2.25749559082892e-002
  7       9                 -256    -4.51499118165785e-003
  7      10                  256     4.51499118165785e-003
  7      11                  160     2.82186948853616e-003
  7      12                 1280     2.25749559082892e-002
  7      13                 -960    -1.69312169312169e-002
  7      14                  512     9.02998236331570e-003
  7      15                 -112    -1.97530864197531e-003
  8       8                10752     1.89629629629630e-001
  8       9                -1536    -2.70899470899471e-002
  8      10                 -256    -4.51499118165785e-003
  8      11                  160     2.82186948853616e-003
  8      12                 1280     2.25749559082892e-002
  8      13                  384     6.77248677248677e-003
  8      14                  256     4.51499118165785e-003
  8      15                 -160    -2.82186948853616e-003
  9       9                10752     1.89629629629630e-001
  9      10                 1280     2.25749559082892e-002
  9      11                 -160    -2.82186948853616e-003
  9      12                  256     4.51499118165785e-003
  9      13                  384     6.77248677248677e-003
  9      14                 1280     2.25749559082892e-002
  9      15                  160     2.82186948853616e-003
 10      10                 2560     4.51499118165785e-002
 10      11                 -112    -1.97530864197531e-003
 10      12                  512     9.02998236331570e-003
 10      13                 -960    -1.69312169312169e-002
 10      14                 1280     2.25749559082892e-002
 10      15                  160     2.82186948853616e-003
 11      11                  290     5.11463844797178e-003
 11      12                  160     2.82186948853616e-003
 11      13                  -80    -1.41093474426808e-003
 11      14                    0     0.00000000000000e+000
 11      15                  -27    -4.76190476190476e-004
 12      12                 2560     4.51499118165785e-002
 12      13                -1280    -2.25749559082892e-002
 12      14                  768     1.35449735449735e-002
 12      15                    0     0.00000000000000e+000
 13      13                 3168     5.58730158730159e-002
 13      14                -1280    -2.25749559082892e-002
 13      15                  -80    -1.41093474426808e-003
 14      14                 2560     4.51499118165785e-002
 14      15                  160     2.82186948853616e-003
 15      15                  290     5.11463844797178e-003
