  9      55         121977856000                SLINE9.DAT
  1       1        1746279841600     1.43163677315332e+001
  1       2       -3618300505005    -2.96635850445265e+001
  1       3        5081807349378     4.16617205452275e+001
  1       4       -7465629681864    -6.12047950889053e+001
  1       5        8279418191886     6.78764036636781e+001
  1       6       -6664386986550    -5.46360397296211e+001
  1       7        3806413655310     3.12057760329055e+001
  1       8       -1498006095048    -1.22809675802795e+001
  1       9         386041026114     3.16484515118875e+000
  1      10         -53636795821    -4.39725681200693e-001
  2       2       12569218385220     1.03045083734051e+002
  2       3      -22937050212048    -1.88042739594046e+002
  2       4       32729509317222     2.68323369425529e+002
  2       5      -36901051987374    -3.02522549563209e+002
  2       6       30553151316570     2.50481130907646e+002
  2       7      -18255457581120    -1.49662063097092e+002
  2       8        7778340217818     6.37684615297550e+001
  2       9       -2304399977397    -1.88919534492966e+001
  2      10         386041026114     3.16484515118875e+000
  3       3       50350399781040     4.12783118446024e+002
  3       4      -76016877071688    -6.23202272646012e+002
  3       5       87433678211508     7.16799598539492e+002
  3       6      -75769384876488    -6.21173279816363e+002
  3       7       48385222354368     3.96672182485057e+002
  3       8      -22808129658840    -1.86985821908855e+002
  3       9        7778340217818     6.37684615297550e+001
  3      10       -1498006095048    -1.22809675802795e+001
  4       4      124320637440720     1.01920661272092e+003
  4       5     -150761695354200    -1.23597594102818e+003
  4       6      137068766336124     1.12371844227303e+003
  4       7      -93810889414872    -7.69081311077250e+002
  4       8       48385222354368     3.96672182485057e+002
  4       9      -18255457581120    -1.49662063097092e+002
  4      10        3806413655310     3.12057760329055e+001
  5       5      195961375650600     1.60653238281709e+003
  5       6     -189199870502076    -1.55110014806356e+003
  5       7      137068766336124     1.12371844227303e+003
  5       8      -75769384876488    -6.21173279816363e+002
  5       9       30553151316570     2.50481130907646e+002
  5      10       -6664386986550    -5.46360397296211e+001
  6       6      195961375650600     1.60653238281709e+003
  6       7     -150761695354200    -1.23597594102818e+003
  6       8       87433678211508     7.16799598539492e+002
  6       9      -36901051987374    -3.02522549563209e+002
  6      10        8279418191886     6.78764036636781e+001
  7       7      124320637440720     1.01920661272092e+003
  7       8      -76016877071688    -6.23202272646012e+002
  7       9       32729509317222     2.68323369425529e+002
  7      10       -7465629681864    -6.12047950889053e+001
  8       8       50350399781040     4.12783118446024e+002
  8       9      -22937050212048    -1.88042739594046e+002
  8      10        5081807349378     4.16617205452275e+001
  9       9       12569218385220     1.03045083734051e+002
  9      10       -3618300505005    -2.96635850445265e+001
 10      10        1746279841600     1.43163677315332e+001
