  2      19                   27                CTRIA2.DAT
  1       1                   27     1.00000000000000e+000
  1       2                    4     1.48148148148148e-001
  1       3                    4     1.48148148148148e-001
  1       4                   -1    -3.70370370370370e-002
  1       5                   -1    -3.70370370370370e-002
  1       6                   -1    -3.70370370370370e-002
  2       2                   16     5.92592592592593e-001
  2       4                    8     2.96296296296296e-001
  2       5                    4     1.48148148148148e-001
  3       3                   16     5.92592592592593e-001
  3       5                    4     1.48148148148148e-001
  3       6                    8     2.96296296296296e-001
  4       2                   -2    -7.40740740740741e-002
  4       4                    2     7.40740740740741e-002
  4       5                   -1    -3.70370370370370e-002
  5       5                    4     1.48148148148148e-001
  6       3                   -2    -7.40740740740741e-002
  6       5                   -1    -3.70370370370370e-002
  6       6                    2     7.40740740740741e-002
