  8      73           3486784401                CLINE8.DAT
  1       1           3486784401     1.00000000000000e+000
  1       2             56914880     1.63230281699313e-002
  1       3            -13958483    -4.00325382779525e-003
  1       4              5117580     1.46770761006396e-003
  1       5             -2548975    -7.31038890523017e-004
  1       6              1631344     4.67864889934730e-004
  1       7             -1279395    -3.66926902515990e-004
  1       8              1139468     3.26796230840428e-004
  1       9              -889295    -2.55047315155176e-004
  2       2           3642552320     1.04467380287560e+000
  2       3            255240832     7.32023557082559e-002
  2       4            -65505024    -1.87866574088187e-002
  2       5             28371200     8.13678069451705e-003
  2       6            -16839680    -4.82957305739077e-003
  2       7             12597120     3.61281873246513e-003
  2       8            -10861312    -3.11499385992578e-003
  2       9              8278528     2.37425864289910e-003
  3       2          -1274893312    -3.65635831006461e-001
  3       3           3126700192     8.96728857426135e-001
  3       4            573168960     1.64383252327163e-001
  3       5           -163134400    -4.67864889934730e-002
  3       6             83050240     2.38185762148590e-002
  3       7            -57316896    -1.64383252327163e-002
  3       8             47018048     1.34846444725735e-002
  3       9            -34643840    -9.93575627734948e-003
  4       2           1341992960     3.84879822112064e-001
  4       3          -1136981888    -3.26083220882231e-001
  4       4           2292675840     6.57533009308653e-001
  4       5            913552640     2.62004338363449e-001
  4       6           -281093120    -8.06167194964459e-002
  4       7            163762560     4.69666435220467e-002
  4       8           -123219712    -3.53390682729511e-002
  4       9             86141440     2.47051237166528e-002
  5       2          -1138297600    -3.26460563398626e-001
  5       3            781675048     2.24182214356534e-001
  5       4           -716461200    -2.05479065408954e-001
  5       5           1427426000     4.09381778692889e-001
  5       6           1141940800     3.27505422954311e-001
  5       7           -358230600    -1.02739532704477e-001
  5       8            223335728     6.40520612447239e-002
  5       9           -142287200    -4.08075704248282e-002
  6       2            689131520     1.97640989733222e-001
  6       3           -431268992    -1.23686738955329e-001
  6       4            327525120     9.39332870440933e-002
  6       5           -351366400    -1.00770899370557e-001
  6       6            730842112     2.09603470690759e-001
  6       7           1146337920     3.28766504654327e-001
  6       8           -324851968    -9.31666345377803e-002
  6       9            167749120     4.81099777640080e-002
  7       2           -277150720    -7.94860502187958e-002
  7       3            164563168     4.71962556540071e-002
  7       4           -114633792    -3.28766504654327e-002
  7       5            103812800     2.97732202685738e-002
  7       6           -130507520    -3.74291911947784e-002
  7       7            286584480     8.21916261635817e-002
  7       8            893342912     2.56208244978896e-001
  7       9           -159361664    -4.57044788758076e-002
  8       2             66228224     1.89940691431928e-002
  8       3            -38014592    -1.09024785097402e-002
  8       4             25194240     7.22563746493026e-003
  8       5            -21049600    -6.03696632173846e-003
  8       6             22696960     6.50942455561364e-003
  8       7            -32752512    -9.39332870440933e-003
  8       8             72925952     2.09149587737874e-002
  8       9            455319040     1.30584225359450e-001
  9       2             -7114360    -2.04037852124141e-003
  9       3              3988138     1.14378680794150e-003
  9       4             -2558790    -7.33853805031979e-004
  9       5              2039180     5.84831112418413e-004
  9       6             -2039180    -5.84831112418413e-004
  9       7              2558790     7.33853805031979e-004
  9       8             -3988138    -1.14378680794150e-003
  9       9              7114360     2.04037852124141e-003
